Wavel.,Raw Data,Fit Data,Brilliant Violet 605 (BV605) fit,Alexa Fluor 647 fit,Alexa Fluor 750 fit,Alexa Fluor 488 fit,Brilliant Violet 605 (BV605) coeff,Alexa Fluor 647 coeff,Alexa Fluor 750 coeff,Alexa Fluor 488 coeff
930,242.04670109703176,0.0,0.0,0.0,0.0,0.0,,,,
931,-755.7003042643447,0.0,0.0,0.0,0.0,0.0,,,,
932,1014.4061277564916,0.0,0.0,0.0,0.0,0.0,,,,
933,246.1381597903242,0.0,0.0,0.0,0.0,0.0,,,,
934,44.41600021587305,0.0,0.0,0.0,0.0,0.0,,,,
935,-1000.2227388822338,0.0,0.0,0.0,0.0,0.0,,,,
936,398.7327646455824,0.0,0.0,0.0,0.0,0.0,,,,
937,-302.8480896337355,0.0,0.0,0.0,0.0,0.0,,,,
938,-2419.714935265093,0.0,0.0,0.0,0.0,0.0,,,,
939,957.2009452388966,0.0,0.0,0.0,0.0,0.0,,,,
940,1720.9218438920725,0.0,0.0,0.0,0.0,0.0,,,,
941,259.98951352002314,0.0,0.0,0.0,0.0,0.0,,,,
942,138.08751648489232,0.0,0.0,0.0,0.0,0.0,,,,
943,-308.43299037994825,0.0,0.0,0.0,0.0,0.0,,,,
944,19.26829344447018,0.0,0.0,0.0,0.0,0.0,,,,
945,1094.700196334096,0.0,0.0,0.0,0.0,0.0,,,,
946,668.8610490440415,0.0,0.0,0.0,0.0,0.0,,,,
947,-274.17426767963394,0.0,0.0,0.0,0.0,0.0,,,,
948,1202.081466626108,0.0,0.0,0.0,0.0,0.0,,,,
949,-463.1892172921598,0.0,0.0,0.0,0.0,0.0,,,,
